ds,y,trend,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
1959-08-01,559,435.531530539618,67.3035885348489,67.3035885348489,67.3035885348489,67.3035885348489,67.3035885348489,67.3035885348489,0,0,0,474.763672067217,532.481655852307,435.531530539618,435.531530539618,502.835119074467
1959-09-01,463,438.654139149995,16.6740104288491,16.6740104288491,16.6740104288491,16.6740104288491,16.6740104288491,16.6740104288491,0,0,0,426.276145183357,483.228240996233,438.654139149995,438.654139149995,455.328149578845
1959-10-01,407,441.676018450361,-22.3016576496757,-22.3016576496757,-22.3016576496757,-22.3016576496757,-22.3016576496757,-22.3016576496757,0,0,0,391.165869440476,448.796924701434,441.676018450361,441.676018450361,419.374360800685
1959-11-01,362,444.798627060738,-57.3876737384839,-57.3876737384839,-57.3876737384839,-57.3876737384839,-57.3876737384839,-57.3876737384839,0,0,0,360.403333993236,415.469186063428,444.798627060738,444.798627060738,387.410953322254
1959-12-01,405,447.820506361103,-30.8632903644081,-30.8632903644081,-30.8632903644081,-30.8632903644081,-30.8632903644081,-30.8632903644081,0,0,0,387.477385194039,445.942059392137,447.820506361103,447.820506361103,416.957215996695
1960-01-01,417,450.94311497148,-24.466594853831,-24.466594853831,-24.466594853831,-24.466594853831,-24.466594853831,-24.466594853831,0,0,0,397.605272453327,453.452739489739,450.94311497148,450.94311497148,426.476520117649
1960-02-01,391,454.065723581857,-34.5664080967741,-34.5664080967741,-34.5664080967741,-34.5664080967741,-34.5664080967741,-34.5664080967741,0,0,0,391.246632366018,448.883818546656,454.065723581857,454.065723581857,419.499315485083
1960-03-01,419,456.98687357221,-1.68168642551285,-1.68168642551285,-1.68168642551285,-1.68168642551285,-1.68168642551285,-1.68168642551285,0,0,0,426.044291998582,483.045446837459,456.98687357221,456.98687357221,455.305187146697
1960-04-01,461,460.109482182588,-4.33591161865011,-4.33591161865011,-4.33591161865011,-4.33591161865011,-4.33591161865011,-4.33591161865011,0,0,0,428.847014264931,484.043702232693,460.109482182588,460.109482182588,455.773570563937
1960-05-01,472,463.131361482953,-4.37154033368802,-4.37154033368802,-4.37154033368802,-4.37154033368802,-4.37154033368802,-4.37154033368802,0,0,0,429.507263053751,486.949963996264,463.131361482953,463.131361482953,458.759821149265
1960-06-01,535,466.25397009333,34.4938887754271,34.4938887754271,34.4938887754271,34.4938887754271,34.4938887754271,34.4938887754271,0,0,0,472.550679910062,528.301730044437,466.25397009333,466.25397009333,500.747858868757
1960-07-01,622,469.275849393695,70.2751094593919,70.2751094593919,70.2751094593919,70.2751094593919,70.2751094593919,70.2751094593919,0,0,0,509.617214648931,568.401691604305,469.275849393695,469.275849393695,539.550958853087
1960-08-01,606,472.398458004072,68.067987143911,68.067987143911,68.067987143911,68.067987143911,68.067987143911,68.067987143911,0,0,0,513.037139460764,569.161555831667,472.398458004072,472.398458004072,540.466445147983
1960-09-01,508,475.521066614449,16.1052491843256,16.1052491843256,16.1052491843256,16.1052491843256,16.1052491843256,16.1052491843256,0,0,0,462.065828578839,521.272782638721,475.521066614449,475.521066614449,491.626315798775
1960-10-01,461,478.542945914815,-21.7843842837876,-21.7843842837876,-21.7843842837876,-21.7843842837876,-21.7843842837876,-21.7843842837876,0,0,0,427.248258235652,484.620889954882,478.542945914815,478.542945914815,456.758561631027
1960-11-01,390,481.665554525192,-59.5822696613535,-59.5822696613535,-59.5822696613535,-59.5822696613535,-59.5822696613535,-59.5822696613535,0,0,0,391.483412069759,449.850881826098,481.665554525192,481.665554525192,422.083284863838
1960-12-01,432,484.687433825557,-33.4797045559226,-33.4797045559226,-33.4797045559226,-33.4797045559226,-33.4797045559226,-33.4797045559226,0,0,0,423.450013675275,479.171161982246,484.687433825557,484.687433825557,451.207729269634
1960-12-02,,484.788163135569,-37.3290842595629,-37.3290842595629,-37.3290842595629,-37.3290842595629,-37.3290842595629,-37.3290842595629,0,0,0,419.825180223194,475.919686596642,484.788163135569,484.788163135569,447.459078876006
1960-12-03,,484.888892445581,-41.5102850343063,-41.5102850343063,-41.5102850343063,-41.5102850343063,-41.5102850343063,-41.5102850343063,0,0,0,416.693484598662,472.792973740406,484.888892445581,484.888892445581,443.378607411275
1960-12-04,,484.989621755593,-45.927065576374,-45.927065576374,-45.927065576374,-45.927065576374,-45.927065576374,-45.927065576374,0,0,0,411.853704166883,467.839608502688,484.989621755593,484.989621755593,439.062556179219
1960-12-05,,485.090351065606,-50.47650051283,-50.47650051283,-50.47650051283,-50.47650051283,-50.47650051283,-50.47650051283,0,0,0,403.900490838897,462.050259955905,485.090351065606,485.090351065606,434.613850552775
1960-12-06,,485.191080375618,-55.0515047686946,-55.0515047686946,-55.0515047686946,-55.0515047686946,-55.0515047686946,-55.0515047686946,0,0,0,400.773675156742,458.180615228905,485.191080375618,485.191080375618,430.139575606923
1960-12-07,,485.29180968563,-59.5434713579586,-59.5434713579586,-59.5434713579586,-59.5434713579586,-59.5434713579586,-59.5434713579586,0,0,0,398.165103793132,457.953962128459,485.29180968563,485.29180968563,425.748338327671
1960-12-08,,485.392538995642,-63.844955719058,-63.844955719058,-63.844955719058,-63.844955719058,-63.844955719058,-63.844955719058,0,0,0,391.860514042036,451.003828190741,485.392538995642,485.392538995642,421.547583276584
1960-12-09,,485.493268305654,-67.8523383889627,-67.8523383889627,-67.8523383889627,-67.8523383889627,-67.8523383889627,-67.8523383889627,0,0,0,390.692402237462,445.404897022967,485.493268305654,485.493268305654,417.640929916692
1960-12-10,,485.593997615666,-71.4683982597622,-71.4683982597622,-71.4683982597622,-71.4683982597622,-71.4683982597622,-71.4683982597622,0,0,0,384.672988222531,442.867645634525,485.593997615666,485.593997615666,414.125599355904
1960-12-11,,485.694726925679,-74.6047308761532,-74.6047308761532,-74.6047308761532,-74.6047308761532,-74.6047308761532,-74.6047308761532,0,0,0,381.939846279874,441.446632675354,485.694726925679,485.694726925679,411.089996049525
1960-12-12,,485.795456235691,-77.1839501532036,-77.1839501532036,-77.1839501532036,-77.1839501532036,-77.1839501532036,-77.1839501532036,0,0,0,380.438619189616,436.191699719214,485.795456235691,485.795456235691,408.611506082487
1960-12-13,,485.896185545703,-79.1416174174965,-79.1416174174965,-79.1416174174965,-79.1416174174965,-79.1416174174965,-79.1416174174965,0,0,0,376.58515776448,435.585252219625,485.896185545703,485.896185545703,406.754568128206
1960-12-14,,485.996914855715,-80.4278486552736,-80.4278486552736,-80.4278486552736,-80.4278486552736,-80.4278486552736,-80.4278486552736,0,0,0,376.067328880751,432.134234558127,485.996914855715,485.996914855715,405.569066200441
1960-12-15,,486.097644165727,-81.0085591035422,-81.0085591035422,-81.0085591035422,-81.0085591035422,-81.0085591035422,-81.0085591035422,0,0,0,376.266851899461,434.937081608853,486.097644165727,486.097644165727,405.089085062185
1960-12-16,,486.198373475739,-80.8663136263133,-80.8663136263133,-80.8663136263133,-80.8663136263133,-80.8663136263133,-80.8663136263133,0,0,0,375.444997157808,433.198911718746,486.198373475739,486.198373475739,405.332059849426
1960-12-17,,486.299102785752,-80.0007614323461,-80.0007614323461,-80.0007614323461,-80.0007614323461,-80.0007614323461,-80.0007614323461,0,0,0,376.96940388965,434.3041495894,486.299102785752,486.299102785752,406.298341353406
1960-12-18,,486.399832095764,-78.4286443463336,-78.4286443463336,-78.4286443463336,-78.4286443463336,-78.4286443463336,-78.4286443463336,0,0,0,377.692796079387,436.225835509593,486.399832095764,486.399832095764,407.97118774943
1960-12-19,,486.500561405776,-76.1833787620306,-76.1833787620306,-76.1833787620306,-76.1833787620306,-76.1833787620306,-76.1833787620306,0,0,0,382.969581213797,439.210352152066,486.500561405776,486.500561405776,410.317182643745
1960-12-20,,486.601290715788,-73.3142222967569,-73.3142222967569,-73.3142222967569,-73.3142222967569,-73.3142222967569,-73.3142222967569,0,0,0,384.317199731077,443.607389118626,486.601290715788,486.601290715788,413.287068419031
1960-12-21,,486.7020200258,-69.8850467472092,-69.8850467472092,-69.8850467472092,-69.8850467472092,-69.8850467472092,-69.8850467472092,0,0,0,389.898232598255,445.691923189332,486.7020200258,486.7020200258,416.816973278591
1960-12-22,,486.802749335812,-65.9727489404591,-65.9727489404591,-65.9727489404591,-65.9727489404591,-65.9727489404591,-65.9727489404591,0,0,0,390.491787086431,448.184593535034,486.802749335812,486.802749335812,420.830000395353
1960-12-23,,486.903478645825,-61.6653402223767,-61.6653402223767,-61.6653402223767,-61.6653402223767,-61.6653402223767,-61.6653402223767,0,0,0,396.047377097921,455.434422269558,486.903478645825,486.903478645825,425.238138423448
1960-12-24,,487.004207955837,-57.0597633923996,-57.0597633923996,-57.0597633923996,-57.0597633923996,-57.0597633923996,-57.0597633923996,0,0,0,400.607928876899,458.741142551294,487.004207955837,487.004207955837,429.944444563437
1960-12-25,,487.104937265849,-52.2594926722695,-52.2594926722695,-52.2594926722695,-52.2594926722695,-52.2594926722695,-52.2594926722695,0,0,0,405.398362633824,463.459008705184,487.104937265849,487.104937265849,434.845444593579
1960-12-26,,487.205666575861,-47.371977615835,-47.371977615835,-47.371977615835,-47.371977615835,-47.371977615835,-47.371977615835,0,0,0,411.529610306599,467.078125897261,487.205666575861,487.205666575861,439.833688960026
1960-12-27,,487.306395885873,-42.5059955952337,-42.5059955952337,-42.5059955952337,-42.5059955952337,-42.5059955952337,-42.5059955952337,0,0,0,416.218473783238,470.949329765209,487.306395885873,487.306395885873,444.80040029064
1960-12-28,,487.407125195885,-37.7689795465609,-37.7689795465609,-37.7689795465609,-37.7689795465609,-37.7689795465609,-37.7689795465609,0,0,0,420.295002978549,477.674767291409,487.407125195885,487.407125195885,449.638145649325
1960-12-29,,487.507854505898,-33.2643879811786,-33.2643879811786,-33.2643879811786,-33.2643879811786,-33.2643879811786,-33.2643879811786,0,0,0,425.204995699754,481.453706579572,487.507854505898,487.507854505898,454.243466524719
1960-12-30,,487.60858381591,-29.0891828685947,-29.0891828685947,-29.0891828685947,-29.0891828685947,-29.0891828685947,-29.0891828685947,0,0,0,427.626989113497,489.209018238631,487.60858381591,487.60858381591,458.519400947315
1960-12-31,,487.709313125922,-25.3314779201426,-25.3314779201426,-25.3314779201426,-25.3314779201426,-25.3314779201426,-25.3314779201426,0,0,0,433.352285397418,492.082533697208,487.709313125922,487.709313125922,462.377835205779
1961-01-01,,487.810042435934,-22.0684151407001,-22.0684151407001,-22.0684151407001,-22.0684151407001,-22.0684151407001,-22.0684151407001,0,0,0,438.789276088355,496.711644136012,487.810042435934,487.810042435934,465.741627295234
1961-01-02,,487.910771745946,-19.3643214000282,-19.3643214000282,-19.3643214000282,-19.3643214000282,-19.3643214000282,-19.3643214000282,0,0,0,436.978320573893,498.217771159112,487.910771745946,487.910771745946,468.546450345918
1961-01-03,,488.011501055958,-17.2691893759619,-17.2691893759619,-17.2691893759619,-17.2691893759619,-17.2691893759619,-17.2691893759619,0,0,0,441.280436825728,499.063429887323,488.011501055958,488.011501055958,470.742311679997
1961-01-04,,488.112230365971,-15.8175187402702,-15.8175187402702,-15.8175187402702,-15.8175187402702,-15.8175187402702,-15.8175187402702,0,0,0,441.433712672131,503.362432178678,488.112230365971,488.112230365971,472.2947116257
1961-01-05,,488.212959675983,-15.0275441237288,-15.0275441237288,-15.0275441237288,-15.0275441237288,-15.0275441237288,-15.0275441237288,0,0,0,443.062894497321,501.984474532446,488.212959675983,488.212959675983,473.185415552254
1961-01-06,,488.313688985995,-14.9008664593294,-14.9008664593294,-14.9008664593294,-14.9008664593294,-14.9008664593294,-14.9008664593294,0,0,0,445.957246687987,499.513655386103,488.313688985995,488.313688985995,473.412822526666
1961-01-07,,488.414418296007,-15.4224940249241,-15.4224940249241,-15.4224940249241,-15.4224940249241,-15.4224940249241,-15.4224940249241,0,0,0,442.134301338339,500.666850695053,488.414418296007,488.414421867897,472.991924271083
1961-01-08,,488.515147606019,-16.5612891588638,-16.5612891588638,-16.5612891588638,-16.5612891588638,-16.5612891588638,-16.5612891588638,0,0,0,442.234878411878,501.256445793985,488.515147606019,488.515313505265,471.953858447156
1961-01-09,,488.615876916031,-18.2708064736117,-18.2708064736117,-18.2708064736117,-18.2708064736117,-18.2708064736117,-18.2708064736117,0,0,0,441.929107827305,497.765637417175,488.6158676697,488.616161905675,470.34507044242
1961-01-10,,488.716606226044,-20.4904987042619,-20.4904987042619,-20.4904987042619,-20.4904987042619,-20.4904987042619,-20.4904987042619,0,0,0,439.787564805128,496.082492133363,488.716500272281,488.717429518869,468.226107521782
1961-01-11,,488.817335536056,-23.1472573478893,-23.1472573478893,-23.1472573478893,-23.1472573478893,-23.1472573478893,-23.1472573478893,0,0,0,435.448241557805,494.759041752723,488.817177838409,488.818448219758,465.670078188167
1961-01-12,,488.918064846068,-26.1572472011619,-26.1572472011619,-26.1572472011619,-26.1572472011619,-26.1572472011619,-26.1572472011619,0,0,0,435.472750253712,490.226356131096,488.917714122112,488.919300220297,462.760817644906
1961-01-13,,489.01879415608,-29.4279869858004,-29.4279869858004,-29.4279869858004,-29.4279869858004,-29.4279869858004,-29.4279869858004,0,0,0,430.288031440299,487.392992661085,489.018203243941,489.020513536074,459.59080717028
1961-01-14,,489.119523466092,-32.8606226306575,-32.8606226306575,-32.8606226306575,-32.8606226306575,-32.8606226306575,-32.8606226306575,0,0,0,425.685581174052,483.291873799001,489.118661407416,489.121492887147,456.258900835435
1961-01-15,,489.220252776104,-36.3523355854035,-36.3523355854035,-36.3523355854035,-36.3523355854035,-36.3523355854035,-36.3523355854035,0,0,0,423.292638296307,483.164081043671,489.218843648845,489.222546247899,452.867917190701
1961-01-16,,489.320982086117,-39.7988258649162,-39.7988258649162,-39.7988258649162,-39.7988258649162,-39.7988258649162,-39.7988258649162,0,0,0,420.329266276324,477.290616989036,489.319117443707,489.323623710782,449.5221562212
1961-01-17,,489.421711396129,-43.0968084152052,-43.0968084152052,-43.0968084152052,-43.0968084152052,-43.0968084152052,-43.0968084152052,0,0,0,415.175541036274,474.960981434522,489.41945666291,489.4250887787,446.324902980924
1961-01-18,,489.522440706141,-46.1464618585946,-46.1464618585946,-46.1464618585946,-46.1464618585946,-46.1464618585946,-46.1464618585946,0,0,0,412.786573785845,471.962612621018,489.519467657186,489.526208672448,443.375978847546
1961-01-19,,489.623170016153,-48.8537706840148,-48.8537706840148,-48.8537706840148,-48.8537706840148,-48.8537706840148,-48.8537706840148,0,0,0,411.563386120267,469.424066797814,489.61972485518,489.627220663822,440.769399332138
1961-01-20,,489.723899326165,-51.1327054232288,-51.1327054232288,-51.1327054232288,-51.1327054232288,-51.1327054232288,-51.1327054232288,0,0,0,411.066056578594,466.213597178433,489.720104950615,489.728455428987,438.591193902937
1961-01-21,,489.824628636178,-52.9071901837149,-52.9071901837149,-52.9071901837149,-52.9071901837149,-52.9071901837149,-52.9071901837149,0,0,0,409.349851257725,467.657453797406,489.820398988117,489.830108188282,436.917438452463
1961-01-22,,489.92535794619,-54.1128129475559,-54.1128129475559,-54.1128129475559,-54.1128129475559,-54.1128129475559,-54.1128129475559,0,0,0,404.81227796217,463.344917217744,489.920990069832,489.931760947577,435.812544998634
1961-01-23,,490.026087256202,-54.698241117105,-54.698241117105,-54.698241117105,-54.698241117105,-54.698241117105,-54.698241117105,0,0,0,406.970482324914,466.245390782011,490.021428045767,490.033371801138,435.327846139097
1961-01-24,,490.126816566214,-54.6263126920077,-54.6263126920077,-54.6263126920077,-54.6263126920077,-54.6263126920077,-54.6263126920077,0,0,0,408.282599275307,463.591142649361,490.121591221801,490.134298640024,435.500503874206
1961-01-25,,490.227545876226,-53.8747819788284,-53.8747819788284,-53.8747819788284,-53.8747819788284,-53.8747819788284,-53.8747819788284,0,0,0,407.000774988574,465.350771881066,490.222110226312,490.235193696216,436.352763897398
1961-01-26,,490.328275186238,-52.4367076324469,-52.4367076324469,-52.4367076324469,-52.4367076324469,-52.4367076324469,-52.4367076324469,0,0,0,410.408773833315,466.841282328846,490.322150583977,490.336088752408,437.891567553791
1961-01-27,,490.429004496251,-50.3204798690802,-50.3204798690802,-50.3204798690802,-50.3204798690802,-50.3204798690802,-50.3204798690802,0,0,0,411.054740010667,468.402082631178,490.422146008553,490.437456997375,440.10852462717
1961-01-28,,490.529733806263,-47.5494926370058,-47.5494926370058,-47.5494926370058,-47.5494926370058,-47.5494926370058,-47.5494926370058,0,0,0,414.700041825182,472.528758886066,490.522690254629,490.538822263079,442.980241169257
1961-01-29,,490.630463116275,-44.1614751514682,-44.1614751514682,-44.1614751514682,-44.1614751514682,-44.1614751514682,-44.1614751514682,0,0,0,416.776738278439,475.551572290918,490.62291966019,490.640272360156,446.468987964807
1961-01-30,,490.731192426287,-40.2075052773842,-40.2075052773842,-40.2075052773842,-40.2075052773842,-40.2075052773842,-40.2075052773842,0,0,0,423.363834738964,480.865948706989,490.722739446282,490.741344140359,450.523687148903
1961-01-31,,490.831921736299,-35.7507345776151,-35.7507345776151,-35.7507345776151,-35.7507345776151,-35.7507345776151,-35.7507345776151,0,0,0,427.041770702983,484.563968317901,490.822914400457,490.842586469566,455.081187158684
1961-02-01,,490.932651046311,-30.8648612605195,-30.8648612605195,-30.8648612605195,-30.8648612605195,-30.8648612605195,-30.8648612605195,0,0,0,431.978794348755,491.99223536658,490.922968844361,490.944771976564,460.067789785792
1961-02-02,,491.033380356323,-25.6323926104994,-25.6323926104994,-25.6323926104994,-25.6323926104994,-25.6323926104994,-25.6323926104994,0,0,0,437.559421150347,493.377906658715,491.023492370328,491.046774090998,465.400987745824
1961-02-03,,491.134109666336,-20.14274265354,-20.14274265354,-20.14274265354,-20.14274265354,-20.14274265354,-20.14274265354,0,0,0,441.292347112877,498.054508579683,491.123732370735,491.148115184633,470.991367012796
1961-02-04,,491.234838976348,-14.490213714311,-14.490213714311,-14.490213714311,-14.490213714311,-14.490213714311,-14.490213714311,0,0,0,448.152894168847,506.058140312808,491.224117394934,491.249817895477,476.744625262037
1961-02-05,,491.33556828636,-8.77191211629911,-8.77191211629911,-8.77191211629911,-8.77191211629911,-8.77191211629911,-8.77191211629911,0,0,0,452.908638309257,510.87354157635,491.323619980904,491.350943989517,482.563656170061
1961-02-06,,491.436297596372,-3.08564855158745,-3.08564855158745,-3.08564855158745,-3.08564855158745,-3.08564855158745,-3.08564855158745,0,0,0,458.764096829614,517.238807155267,491.423819726068,491.452120044826,488.350649044785
1961-02-07,,491.537026906384,2.47212737170738,2.47212737170738,2.47212737170738,2.47212737170738,2.47212737170738,2.47212737170738,0,0,0,464.349682998363,521.416938404386,491.523887626171,491.553625331605,494.009154278092
1961-02-08,,491.637756216397,7.80831114865952,7.80831114865952,7.80831114865952,7.80831114865952,7.80831114865952,7.80831114865952,0,0,0,470.222690378995,527.899412795661,491.623672228042,491.655399325507,499.446067365056
1961-02-09,,491.738485526409,12.8350021015271,12.8350021015271,12.8350021015271,12.8350021015271,12.8350021015271,12.8350021015271,0,0,0,475.612622601995,533.596443667862,491.723893418189,491.756932367417,504.573487627936
1961-02-10,,491.839214836421,17.4711973613856,17.4711973613856,17.4711973613856,17.4711973613856,17.4711973613856,17.4711973613856,0,0,0,480.847065368601,540.257026091654,491.824114608336,491.858133429901,509.310412197806
1961-02-11,,491.939944146433,21.6442869501903,21.6442869501903,21.6442869501903,21.6442869501903,21.6442869501903,21.6442869501903,0,0,0,485.094010807521,542.101410345282,491.923597695978,491.959525742313,513.584231096623
1961-02-12,,492.040673456445,25.2913218059537,25.2913218059537,25.2913218059537,25.2913218059537,25.2913218059537,25.2913218059537,0,0,0,490.460631404179,548.674246883954,492.022530129561,492.060836213419,517.331995262399
1961-02-13,,492.141402766457,28.3600331227009,28.3600331227009,28.3600331227009,28.3600331227009,28.3600331227009,28.3600331227009,0,0,0,492.905644297442,547.300167550066,492.121539580666,492.162471924246,520.501435889158
1961-02-14,,492.24213207647,30.8095882448558,30.8095882448558,30.8095882448558,30.8095882448558,30.8095882448558,30.8095882448558,0,0,0,492.372910757702,549.954771644987,492.220963525226,492.263542403903,523.051720321325
1961-02-15,,492.342861386482,32.6110753683673,32.6110753683673,32.6110753683673,32.6110753683673,32.6110753683673,32.6110753683673,0,0,0,495.795235256946,554.300372684478,492.32010284282,492.364070578204,524.953936754849
1961-02-16,,492.443590696494,33.7477162653213,33.7477162653213,33.7477162653213,33.7477162653213,33.7477162653213,33.7477162653213,0,0,0,497.261268352415,554.758722438452,492.420147937872,492.466292266351,526.191306961815
1961-02-17,,492.544320006506,34.2148129790165,34.2148129790165,34.2148129790165,34.2148129790165,34.2148129790165,34.2148129790165,0,0,0,498.800601766748,555.313645307056,492.5197497024,492.567652863583,526.759132985523
1961-02-18,,492.645049316518,34.019440758515,34.019440758515,34.019440758515,34.019440758515,34.019440758515,34.019440758515,0,0,0,497.862751294304,554.868010801036,492.619351466929,492.668978741293,526.664490075033
1961-02-19,,492.74577862653,33.1799052579037,33.1799052579037,33.1799052579037,33.1799052579037,33.1799052579037,33.1799052579037,0,0,0,498.955877343259,555.730303816917,492.718953231457,492.770396524945,525.925683884434
1961-02-20,,492.846507936543,31.7249870791609,31.7249870791609,31.7249870791609,31.7249870791609,31.7249870791609,31.7249870791609,0,0,0,492.739086276325,552.556764051584,492.818451857557,492.871989582117,524.571495015704
1961-02-21,,492.947237246555,29.6930009755861,29.6930009755861,29.6930009755861,29.6930009755861,29.6930009755861,29.6930009755861,0,0,0,494.585833417429,551.100542103867,492.918114251545,492.973167137512,522.640238222141
1961-02-22,,493.047966556567,27.1307003689822,27.1307003689822,27.1307003689822,27.1307003689822,27.1307003689822,27.1307003689822,0,0,0,493.622535619665,547.990407522422,493.018068214145,493.074693704928,520.178666925549
1961-02-23,,493.148695866579,24.0920602100608,24.0920602100608,24.0920602100608,24.0920602100608,24.0920602100608,24.0920602100608,0,0,0,488.665650572352,544.517096900322,493.117956082312,493.176341639945,517.24075607664
1961-02-24,,493.249425176591,20.6369725991629,20.6369725991629,20.6369725991629,20.6369725991629,20.6369725991629,20.6369725991629,0,0,0,485.887005975319,542.656446350912,493.218131196239,493.277989574961,513.886397775754
1961-02-25,,493.350154486603,16.8298899837001,16.8298899837001,16.8298899837001,16.8298899837001,16.8298899837001,16.8298899837001,0,0,0,480.922140746694,539.413715335829,493.317745965415,493.379623863485,510.180044470304
1961-02-26,,493.450883796616,12.7384501886797,12.7384501886797,12.7384501886797,12.7384501886797,12.7384501886797,12.7384501886797,0,0,0,478.175810036674,533.446224932677,493.417802048008,493.481253266772,506.189333985295
1961-02-27,,493.551613106628,8.43211607280153,8.43211607280153,8.43211607280153,8.43211607280153,8.43211607280153,8.43211607280153,0,0,0,472.902654350985,531.64903414484,493.517682439849,493.583214382966,501.983729179429
1961-02-28,,493.65234241664,3.98086031490399,3.98086031490399,3.98086031490399,3.98086031490399,3.98086031490399,3.98086031490399,0,0,0,466.326531383731,525.397550938684,493.616931083341,493.684749549403,497.633202731544
1961-03-01,,493.753071726652,-0.546077174784106,-0.546077174784106,-0.546077174784106,-0.546077174784106,-0.546077174784106,-0.546077174784106,0,0,0,465.777407694321,523.753328224135,493.716079321751,493.786650251826,493.206994551868
1961-03-02,,493.853801036664,-5.08133533820752,-5.08133533820752,-5.08133533820752,-5.08133533820752,-5.08133533820752,-5.08133533820752,0,0,0,459.913199296134,517.860639494025,493.814462098334,493.88889150124,488.772465698457
1961-03-03,,493.954530346676,-9.56046175277912,-9.56046175277912,-9.56046175277912,-9.56046175277912,-9.56046175277912,-9.56046175277912,0,0,0,454.397641854045,513.075663603882,493.914721703951,493.991111141201,484.394068593897
1961-03-04,,494.055259656689,-13.9228107343139,-13.9228107343139,-13.9228107343139,-13.9228107343139,-13.9228107343139,-13.9228107343139,0,0,0,453.230731006627,509.4183308982,494.014873352379,494.093240821665,480.132448922375
1961-03-05,,494.155988966701,-18.1122989776437,-18.1122989776437,-18.1122989776437,-18.1122989776437,-18.1122989776437,-18.1122989776437,0,0,0,445.92711985005,507.228496566795,494.114349769432,494.195208773856,476.043689989057
1961-03-06,,494.256718276713,-22.0780125881671,-22.0780125881671,-22.0780125881671,-22.0780125881671,-22.0780125881671,-22.0780125881671,0,0,0,444.434856327632,500.787120162832,494.214148387481,494.29725010435,472.178705688546
1961-03-07,,494.357447586725,-25.7746638874707,-25.7746638874707,-25.7746638874707,-25.7746638874707,-25.7746638874707,-25.7746638874707,0,0,0,441.584963621623,497.769415873455,494.313821446513,494.398525015045,468.582783699254
1961-03-08,,494.458176896737,-29.16290066778,-29.16290066778,-29.16290066778,-29.16290066778,-29.16290066778,-29.16290066778,0,0,0,435.077209188183,493.71485786088,494.413693050453,494.500051745197,465.295276228957
1961-03-09,,494.558906206749,-32.209474502038,-32.209474502038,-32.209474502038,-32.209474502038,-32.209474502038,-32.209474502038,0,0,0,433.71656139584,490.603463088524,494.513138026825,494.601501207282,462.349431704712
1961-03-10,,494.659635516762,-34.8872781842027,-34.8872781842027,-34.8872781842027,-34.8872781842027,-34.8872781842027,-34.8872781842027,0,0,0,432.593368255314,487.0575178505,494.612658719891,494.703683544028,459.772357332559
1961-03-11,,494.760364826774,-37.1752652912557,-37.1752652912557,-37.1752652912557,-37.1752652912557,-37.1752652912557,-37.1752652912557,0,0,0,428.862708575255,489.833867226719,494.712288905091,494.805045357322,457.585099535518
1961-03-12,,494.861094136786,-39.0582671591627,-39.0582671591627,-39.0582671591627,-39.0582671591627,-39.0582671591627,-39.0582671591627,0,0,0,426.021885726616,483.581187588185,494.812343000431,494.906384402375,455.802826977623
1961-03-13,,494.961823446798,-40.5267242061164,-40.5267242061164,-40.5267242061164,-40.5267242061164,-40.5267242061164,-40.5267242061164,0,0,0,425.082410838123,483.444058731078,494.91222063745,495.007691554065,454.435099240682
1961-03-14,,495.06255275681,-41.5763494979676,-41.5763494979676,-41.5763494979676,-41.5763494979676,-41.5763494979676,-41.5763494979676,0,0,0,425.985070746809,483.494936508015,495.01235432144,495.108998705754,453.486203258843
1961-03-15,,495.163282066822,-42.2077427352441,-42.2077427352441,-42.2077427352441,-42.2077427352441,-42.2077427352441,-42.2077427352441,0,0,0,422.924599095357,478.296591844654,495.11227502206,495.210402863361,452.955539331578
1961-03-16,,495.264011376835,-42.4259724739776,-42.4259724739776,-42.4259724739776,-42.4259724739776,-42.4259724739776,-42.4259724739776,0,0,0,423.737933791428,480.947888572471,495.212017311832,495.311949793794,452.838038902857
1961-03-17,,495.364740686847,-42.2401434192617,-42.2401434192617,-42.2401434192617,-42.2401434192617,-42.2401434192617,-42.2401434192617,0,0,0,423.229109685635,484.507496226868,495.312630281913,495.413782397142,453.124597267585
1961-03-18,,495.465469996859,-41.6629641160146,-41.6629641160146,-41.6629641160146,-41.6629641160146,-41.6629641160146,-41.6629641160146,0,0,0,423.5328677625,482.831406788385,495.411439417338,495.515484885361,453.802505880844
1961-03-19,,495.566199306871,-40.7103283861923,-40.7103283861923,-40.7103283861923,-40.7103283861923,-40.7103283861923,-40.7103283861923,0,0,0,425.910073228544,480.66247890465,495.511042276771,495.617232409994,454.855870920679
1961-03-20,,495.666928616883,-39.4009215198209,-39.4009215198209,-39.4009215198209,-39.4009215198209,-39.4009215198209,-39.4009215198209,0,0,0,426.775659710478,484.617028009525,495.610720966212,495.719516321809,456.266007097062
1961-03-21,,495.767657926896,-37.7558596216852,-37.7558596216852,-37.7558596216852,-37.7558596216852,-37.7558596216852,-37.7558596216852,0,0,0,427.871942540041,486.237834559349,495.710483621085,495.820958362608,458.01179830521
1961-03-22,,495.868387236908,-35.7983677558094,-35.7983677558094,-35.7983677558094,-35.7983677558094,-35.7983677558094,-35.7983677558094,0,0,0,431.980079443243,488.193286537344,495.810246275958,495.923826207082,460.070019481098
